version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.166 443 50308 6 88 395545 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.226 192.168.1.1 38674 443 6 448 533568 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 20.141.143.169 38947 443 6 448 533568 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 20.141.143.169 192.168.1.1 443 38947 6 803 533568 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.226 443 38674 6 803 533568 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.183 192.168.1.1 48173 443 6 480 532320 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 129.147.174.240 34629 443 6 480 532320 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 129.147.174.240 192.168.1.1 443 34629 6 189 301440 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.183 443 48173 6 189 301440 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.20 192.168.1.1 51706 443 6 893 567055 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 120.16.188.248 43620 443 6 893 567055 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 120.16.188.248 192.168.1.1 443 43620 6 481 712614 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.20 443 51706 6 481 712614 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.105 192.168.1.1 35704 443 6 735 623280 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.83.14.191 46854 443 6 735 623280 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.83.14.191 192.168.1.1 443 46854 6 347 842310 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.105 443 35704 6 347 842310 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.110 192.168.1.1 57465 80 6 976 891088 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.176.124.159 55912 80 6 976 891088 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.176.124.159 192.168.1.1 80 55912 6 192 1137040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.110 80 57465 6 192 1137040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.166 192.168.1.1 40457 80 6 147 179193 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 56.46.12.204 38948 80 6 147 179193 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 56.46.12.204 192.168.1.1 80 38948 6 741 86583 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.166 80 40457 6 741 86583 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.99 192.168.1.1 39733 443 6 619 877742 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.176.124.159 60566 443 6 619 877742 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.176.124.159 192.168.1.1 443 60566 6 295 545958 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.99 443 39733 6 295 545958 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 37174 80 6 952 1077664 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 194.121.217.213 55953 80 6 952 1077664 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 194.121.217.213 192.168.1.1 80 55953 6 883 632128 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 37174 6 883 632128 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.138 192.168.1.1 59361 443 6 827 1190880 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 39684 443 6 827 1190880 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 443 39684 6 184 1127201 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.138 443 59361 6 184 1127201 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.238 192.168.1.1 58004 443 6 232 324104 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 53054 443 6 232 324104 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 443 53054 6 902 300672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.238 443 58004 6 902 300672 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.34 192.168.1.1 54370 80 6 578 674526 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 195.123.187.66 34364 80 6 578 674526 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 195.123.187.66 192.168.1.1 80 34364 6 834 784924 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.34 80 54370 6 834 784924 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.150 192.168.1.1 47978 80 6 222 257520 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 39736 80 6 222 257520 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 80 39736 6 25 276612 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.150 80 47978 6 25 276612 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.205 192.168.1.1 60168 443 6 97 95351 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 53.237.210.183 52269 443 6 97 95351 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 53.237.210.183 192.168.1.1 443 52269 6 290 69355 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.205 443 60168 6 290 69355 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 38636 80 6 447 602556 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 238.254.71.114 42763 80 6 447 602556 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 238.254.71.114 192.168.1.1 80 42763 6 337 657090 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 38636 6 337 657090 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.162 192.168.1.1 38101 443 6 643 376155 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 162.170.138.224 51477 443 6 643 376155 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 162.170.138.224 192.168.1.1 443 51477 6 169 340790 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.162 443 38101 6 169 340790 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.175 192.168.1.1 43511 443 6 826 559202 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 34462 443 6 826 559202 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 443 34462 6 69 471646 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.175 443 43511 6 69 471646 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.105 192.168.1.1 50875 443 6 809 923069 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 36540 443 6 809 923069 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 443 36540 6 811 408545 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.105 443 50875 6 811 408545 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.61 192.168.1.1 45523 80 6 240 198480 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 53.237.210.183 53466 80 6 240 198480 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 53.237.210.183 192.168.1.1 80 53466 6 952 227040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.61 80 45523 6 952 227040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.117 192.168.1.1 58598 80 6 824 781152 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 231.214.219.246 60672 80 6 824 781152 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 231.214.219.246 192.168.1.1 80 60672 6 869 897336 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.117 80 58598 6 869 897336 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.202 192.168.1.1 35795 80 6 972 1110024 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 26.224.25.240 36405 80 6 972 1110024 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 26.224.25.240 192.168.1.1 80 36405 6 371 1284984 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.202 80 35795 6 371 1284984 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.149 192.168.1.1 57900 80 6 482 613104 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.36.235.41 35741 80 6 482 613104 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.36.235.41 192.168.1.1 80 35741 6 64 414038 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.149 80 57900 6 64 414038 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.137 192.168.1.1 47409 443 6 902 707168 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 130.231.19.172 47952 443 6 902 707168 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 130.231.19.172 192.168.1.1 443 47952 6 926 1061654 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.137 443 47409 6 926 1061654 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.105 192.168.1.1 54463 80 6 590 685580 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.131.211.197 49699 80 6 590 685580 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.131.211.197 192.168.1.1 80 49699 6 487 748120 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.105 80 54463 6 487 748120 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.228 192.168.1.1 46133 443 6 425 474300 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 89.17.232.114 42306 443 6 425 474300 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 89.17.232.114 192.168.1.1 443 42306 6 530 435200 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.228 443 46133 6 530 435200 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.26 192.168.1.1 51304 80 6 876 1279836 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 120.180.62.223 33703 80 6 876 1279836 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 120.180.62.223 192.168.1.1 80 33703 6 869 898776 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.26 80 51304 6 869 898776 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.79 192.168.1.1 54711 443 6 920 781080 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.131.68.149 52279 443 6 920 781080 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.131.68.149 192.168.1.1 443 52279 6 746 1134360 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.79 443 54711 6 746 1134360 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.151 192.168.1.1 45181 443 6 199 271038 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 16.196.247.74 59374 443 6 199 271038 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 16.196.247.74 192.168.1.1 443 59374 6 683 242780 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.151 443 45181 6 683 242780 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.145 192.168.1.1 45702 443 6 847 1121428 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.36.235.41 34530 443 6 847 1121428 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.36.235.41 192.168.1.1 443 34530 6 582 435358 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.145 443 45702 6 582 435358 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.202 192.168.1.1 32961 80 6 984 538248 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 61.16.18.147 50699 80 6 984 538248 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 61.16.18.147 192.168.1.1 80 50699 6 702 1105032 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.202 80 32961 6 702 1105032 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.219 192.168.1.1 57063 80 6 726 1033824 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 157.21.48.30 52495 80 6 726 1033824 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 157.21.48.30 192.168.1.1 80 52495 6 6 1065042 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.219 80 57063 6 6 1065042 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.78 192.168.1.1 41883 80 6 88 74448 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 170.8.182.82 44287 80 6 88 74448 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 170.8.182.82 192.168.1.1 80 44287 6 548 68024 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.78 80 41883 6 548 68024 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.238 192.168.1.1 59347 443 6 554 375612 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.131.68.149 48734 443 6 554 375612 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.131.68.149 192.168.1.1 443 48734 6 187 800530 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.238 443 59347 6 187 800530 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 47023 80 6 5 5855 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.131.68.149 45453 80 6 5 5855 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.131.68.149 192.168.1.1 80 45453 6 612 3665 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 47023 6 612 3665 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.175 192.168.1.1 34999 80 6 808 665792 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 51282 80 6 808 665792 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 80 51282 6 115 559136 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.175 80 34999 6 115 559136 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.138 192.168.1.1 50755 443 6 54 59778 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 56.46.12.204 56441 443 6 54 59778 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 56.46.12.204 192.168.1.1 443 56441 6 110 74412 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.138 443 50755 6 110 74412 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.203 192.168.1.1 36635 80 6 640 900480 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 194.121.217.213 40547 80 6 640 900480 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 194.121.217.213 192.168.1.1 80 40547 6 1000 908160 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.203 80 36635 6 1000 908160 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.106 192.168.1.1 36951 443 6 966 493626 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 69.71.249.49 51489 443 6 966 493626 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 69.71.249.49 192.168.1.1 443 51489 6 788 1151472 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.106 443 36951 6 788 1151472 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.137 192.168.1.1 52804 443 6 433 391432 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 39.167.208.248 50851 443 6 433 391432 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 39.167.208.248 192.168.1.1 443 50851 6 852 488424 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.137 443 52804 6 852 488424 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 48995 80 6 715 358930 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 129.147.174.240 34411 80 6 715 358930 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 129.147.174.240 192.168.1.1 80 34411 6 319 1033175 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 48995 6 319 1033175 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.110 192.168.1.1 58220 80 6 458 264266 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 120.180.62.223 48501 80 6 458 264266 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 120.180.62.223 192.168.1.1 80 48501 6 171 680130 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.110 80 58220 6 171 680130 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.151 192.168.1.1 53280 443 6 134 132794 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 28.18.134.127 50144 443 6 134 132794 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 28.18.134.127 192.168.1.1 443 50144 6 88 152760 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.151 443 53280 6 88 152760 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.183 192.168.1.1 45103 443 6 191 106578 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 101.58.70.193 54187 443 6 191 106578 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 101.58.70.193 192.168.1.1 443 54187 6 690 154901 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.183 443 45103 6 690 154901 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.150 192.168.1.1 41055 443 6 502 299192 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 53.169.81.131 34466 443 6 502 299192 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 53.169.81.131 192.168.1.1 443 34466 6 748 261040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.150 443 41055 6 748 261040 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.161 192.168.1.1 56925 80 6 276 399372 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 238.254.71.114 57172 80 6 276 399372 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 238.254.71.114 192.168.1.1 80 57172 6 139 327888 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.161 80 56925 6 139 327888 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.158 192.168.1.1 60785 443 6 380 549860 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 39.167.208.248 39418 443 6 380 549860 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 39.167.208.248 192.168.1.1 443 39418 6 277 240920 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.158 443 60785 6 277 240920 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.5.186 192.168.1.1 40063 80 6 556 752268 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 136.116.150.201 42548 80 6 556 752268 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 136.116.150.201 192.168.1.1 80 42548 6 764 366960 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.5.186 80 40063 6 764 366960 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.27 192.168.1.1 51632 80 6 85 87805 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 212.9.174.56 46604 80 6 85 87805 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 212.9.174.56 192.168.1.1 80 46604 6 895 53890 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.27 80 51632 6 895 53890 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.6.23 192.168.1.1 58796 443 6 302 431860 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 69.71.249.49 46701 443 6 302 431860 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 69.71.249.49 192.168.1.1 443 46701 6 384 423102 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.6.23 443 58796 6 384 423102 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.137 192.168.1.1 45509 443 6 137 77268 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 48989 443 6 137 77268 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 443 48989 6 543 149467 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.1.137 443 45509 6 543 149467 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.2.110 192.168.1.1 55454 443 6 331 412095 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 61.16.18.147 35116 443 6 331 412095 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 61.16.18.147 192.168.1.1 443 35116 6 293 404151 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.2.110 443 55454 6 293 404151 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.117 192.168.1.1 46379 80 6 322 220248 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 18.81.125.180 56850 80 6 322 220248 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 18.81.125.180 192.168.1.1 80 56850 6 781 215096 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.117 80 46379 6 781 215096 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.98 192.168.1.1 39405 80 6 432 413424 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 155.131.68.149 52610 80 6 432 413424 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 155.131.68.149 192.168.1.1 80 52610 6 410 310176 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.98 80 39405 6 410 310176 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.4.15 192.168.1.1 52420 80 6 790 960640 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 66.78.28.114 60654 80 6 790 960640 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 66.78.28.114 192.168.1.1 80 60654 6 955 666760 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.4.15 80 52420 6 955 666760 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.228 192.168.1.1 58468 80 6 37 23273 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 178.172.3.158 50154 80 6 37 23273 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 178.172.3.158 192.168.1.1 80 50154 6 590 50579 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.228 80 58468 6 590 50579 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.3.175 192.168.1.1 48630 80 6 292 290832 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 238.254.71.114 52234 80 6 292 290832 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 238.254.71.114 192.168.1.1 80 52234 6 872 207904 1556000000 1556000120 ACCEPT OK
2 123456789012 eni-e3580e90 192.168.1.1 192.168.3.175 80 48630 6 872 207904 1556000000 1556000120 ACCEPT OK
